uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempShrubStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF
"d515c323-b0d8-489c-ab0a-e5617bc06b69","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02010",,,"single shrub","Live",1.5,10,1.8,,,,2.1,0.9,"Mostly shaded","cylinder",,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"01975a10-b1ac-4c1c-8f6f-f4df6c6edc86","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02120",,,"single shrub","Live",5.4,10,3.6,,,,2.2,1.8,"Partially shaded","cylinder",,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"9c1f43c1-01d4-4c26-a16a-1a78a7b67134","BONA_088.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02055",,,"sapling","Live",1.7,10,,,,,,,"Mostly shaded",,,,,,,"scarpenter@field-ops.org","frosenbower@field-ops.org","legacyData | noMapTagData"
"73f1a92f-12a8-4fd7-97b9-fabd26581e94","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02008",,,"single shrub","Live",4.0,10,3.4,,,,2.3,1.8,"Mostly shaded","cylinder",,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"b8ef2737-bbdd-4b07-a143-a0b0bdc28d1f","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.05030",,,,"Live",22.4,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"541dd1b2-ce56-4569-a9c8-40e12307c875","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02048",,,"single bole tree","Standing dead",11.2,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"ef328555-d36e-4609-b435-7622d1c20ce4","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02114",,,"single shrub","Live",3.4,10,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"254594ea-d920-4a81-b5b0-34b1aa7f1774","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02012",,,"single bole tree","Live",10.5,140,,,,,,,"Partially shaded",,,,,,"live, physical damage","rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"a3f0a4b2-2a7a-46dc-8e90-6158d282fc24","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02025",,,"single bole tree","Live, disease damaged",29.7,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"b2a9678d-e0c5-48df-8a5d-a58d8e7c9ebb","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02011",,,"single bole tree","Standing dead",20.2,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"52f6c04f-bd74-4b31-8350-08a9c55f4ca3","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02117",,,"single shrub","Live",1.0,10,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"c9a3a87b-51db-471e-b0fc-76982d0490e8","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02038",,,"single bole tree","Live",11.3,130,,,,,,,"Partially shaded",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"4e474227-7aa0-4f18-8f79-5571c23bd3d7","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02145",,,"single bole tree","Live",17.2,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"e127933a-673a-4011-82d4-059577b93beb","BONA_088.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02065",,,"small tree","Live",9.2,130,,,,,,,"Partially shaded",,,,,,,"scarpenter@field-ops.org","frosenbower@field-ops.org","legacyData | noMapTagData"
"af2a3a7e-8dce-421c-8c53-d4ed4ebc3a2d","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02007",,,"sapling","Live",1.4,10,,,,,,,"Mostly shaded",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"bb2bd717-aa90-4b76-9471-66404c42affe","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02045",,,"single bole tree","Live",12.6,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"a8217024-5add-4751-9a4c-c59691a150f9","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02015",,,"single bole tree","Live,  other damage",20.9,130,,,,,,,"Full sun",,,,,,"live, other damage","rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"5949ad26-1744-416b-84f5-0ec486bbc2d1","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02126",,,"single bole tree","Standing dead",11.6,130,,,,,,,"Partially shaded",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"31dbe7a5-82de-4f91-b76c-0b88b917599b","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02020",,,"single bole tree","Standing dead",18.8,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"7166aa77-6f09-48ed-86a3-5c7c4e61ca76","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02001",,,"sapling","Live",1.0,10,,,,,,,"Mostly shaded",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"71e7c74b-b75c-4adf-889e-5c1fefd8b2e4","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02050",,,"single bole tree","Live, disease damaged",12.9,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"2e25ed81-b436-4b5a-9911-d33d41485ab7","BONA_088.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02054",,,"sapling","Live",1.4,10,,,,,,,"Mostly shaded",,,,,,,"scarpenter@field-ops.org","frosenbower@field-ops.org","legacyData | noMapTagData"
"3e1b3e69-c5ac-4f77-bd42-587fc8a9c6d4","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02028",,,"single bole tree","Live, disease damaged",11.9,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"68893872-cd9d-47be-9f61-2f6e76b8ee9b","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02118",,,"small tree","Live",6.9,130,,,,,,,,,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"b96d9c81-510d-4a63-99ce-3559b834d7cb","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02103",,,"sapling","Live",1.3,10,,,,,,,"Mostly shaded",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"74d50858-3cc4-4c69-8da7-6942938c79f9","BONA_088.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02073",,,"small tree","Live",1.6,130,,,,,,,"Mostly shaded",,,,,,,"scarpenter@field-ops.org","frosenbower@field-ops.org","legacyData | noMapTagData"
"ba6778b2-b514-4e99-9ec5-4080d0543bb5","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02042",,,"single bole tree","Live",13.9,130,,,,,,,"Partially shaded",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"602f2016-7f3a-4347-8c0e-c5bb00cf742d","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02127",,,"single bole tree","Live",19.0,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"d749af38-29f7-4672-867c-671814a998a2","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02018",,,"single bole tree","Live",19.6,140,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"f95d8744-4997-4584-adf4-5109f4e63864","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02023",,,"single bole tree","Standing dead",11.6,130,,,,,,,"Partially shaded",,,,,,"dead, bole broken","rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"9a5f9934-0746-4fe6-b2b7-8fae9bd7806f","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02049",,,"single bole tree","Live",4.6,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"745e8b5a-b927-4488-b6ef-3fcbbf7c20e2","BONA_088.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02079",,,"sapling","Live",1.0,10,1.5,,,,1.3,0.9,"Full shade",,,,,,,"scarpenter@field-ops.org","frosenbower@field-ops.org","legacyData | noMapTagData"
"86fc1499-7ece-4fc4-8a66-6904f7c539ce","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02132",,,"single bole tree","Live",19.3,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"98c94861-ffcb-4d86-bf29-b9cca105e0fb","BONA_088.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02085",,,"small tree","Live",2.5,130,,,,,,,"Mostly shaded",,,,,,,"scarpenter@field-ops.org","frosenbower@field-ops.org","legacyData | noMapTagData"
"944211dd-7681-4ab3-8bdb-9b6afbae127f","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02107",,,"small shrub","Standing dead",1.0,10,0.8,,,,0.7,0.4,"Mostly shaded","oblate half-sphere",,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"fa775da9-9669-4e3b-87ae-96ff41a966f3","BONA_088.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02077",,,"small tree","Standing dead",5.7,130,,,,,,,"Partially shaded",,,,,,,"scarpenter@field-ops.org","frosenbower@field-ops.org","legacyData | noMapTagData"
"eb3f108a-bc97-4847-bcfb-e3c20d11c15e","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02151",,,"single bole tree","Standing dead",11.9,130,,,,,,,"Partially shaded",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"819365ba-4de5-4b0f-91ca-629d8e42f65d","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02122",,,"small tree","Live",4.6,130,,,,,,,"Partially shaded",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"ff5d1470-8bd0-497b-bbf4-3a8e5f460b29","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02148",,,"single bole tree","Live",18.0,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"c240a16c-b01d-4c1f-9115-c7421bc3c558","BONA_088.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02070",,,"small tree","Live",3.4,130,,,,,,,"Mostly shaded",,,,,,,"scarpenter@field-ops.org","frosenbower@field-ops.org","legacyData | noMapTagData"
"82caeb0e-41ff-4c26-9083-a206fd4008f1","BONA_088.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02060",,,"sapling","Live",1.2,10,,,,,,,"Mostly shaded",,,,,,,"scarpenter@field-ops.org","frosenbower@field-ops.org","legacyData | noMapTagData"
"a922e03a-d8dd-4f0a-b90f-20f6d29f8d8f","BONA_088.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02076",,,"sapling","Live",1.1,10,,,,,,,"Mostly shaded",,,,,,,"scarpenter@field-ops.org","frosenbower@field-ops.org","legacyData | noMapTagData"
"43dc3a33-6270-45e7-ab1e-fd0432f0712f","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02139",,,"single bole tree","Standing dead",11.0,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"f087affe-514e-4747-96ba-3af6ed904638","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02130",,,"single bole tree","Standing dead",11.9,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"f5148ecc-cac2-4919-9feb-51e1b3b3a221","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02004",,,"single shrub","Live",6.4,10,3.5,,,,2.1,1.3,"Mostly shaded","cylinder",,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"421dc45c-79af-4cf2-a175-db81d1609e0a","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02021",,,"single bole tree","Live, disease damaged",24.1,130,,,,,,,"Full sun",,,,,,"live, disease damage","rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"d381bc8c-239b-4dd2-a67a-26f3c2093741","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02031",,,"single bole tree","Live",16.2,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"0a2f3f4e-101f-4027-a91f-164cf23fa56e","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02131",,,"single bole tree","Live",14.4,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"ce9d5520-f020-4c08-896f-67e4a28b9ca2","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02137",,,"single bole tree","Standing dead",10.4,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"380112e2-9d6a-4223-a1cd-d0d248f444eb","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02135",,,"single bole tree","Standing dead",11.2,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"6e83f3ec-ea53-4b29-b467-c15cf9fe6441","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02040",,,"single bole tree","Live",13.9,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"a26e9332-c8e3-4ddb-b9c6-bc8d79d17e87","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02032",,,"single bole tree","Live",14.8,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"e7dd4d01-07e5-4a99-a99b-6972d692f81f","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02026",,,"single bole tree","Standing dead",15.1,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"5db8d069-faa3-4c66-8589-725034a72e40","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02027",,,"single bole tree","Live",12.5,130,,,,,,,"Partially shaded",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"840f29de-0e00-400c-ab23-5a9fd1b5d94f","BONA_088.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02056",,,"small tree","Standing dead",2.0,130,,,,,,,"Mostly shaded",,,,,,,"scarpenter@field-ops.org","frosenbower@field-ops.org","legacyData | noMapTagData"
"927fa94e-567c-4fa4-8fc6-cb0ffa227823","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02136",,,"single bole tree","Live",13.5,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"7ed6e900-1797-4441-94b7-50d9ef7705fe","BONA_088.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02058",,,"small tree","Live",1.9,130,,,,,,,"Mostly shaded",,,,,,,"scarpenter@field-ops.org","frosenbower@field-ops.org","legacyData | noMapTagData"
"0dcf8309-5445-4b05-ab8a-7147badfa592","BONA_088.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02063",,,"sapling","Live,  other damage",4.1,10,,,,,,,"Mostly shaded",,,,,,,"scarpenter@field-ops.org","frosenbower@field-ops.org","legacyData | noMapTagData"
"6544b2e5-aa3a-4213-98d4-4136317dad8d","BONA_088.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02074",,,"sapling","Live",1.0,10,,,,,,,"Mostly shaded",,,,,,,"scarpenter@field-ops.org","frosenbower@field-ops.org","legacyData | noMapTagData"
"4fef8b8e-8540-4fcb-b2dc-e5b062813775","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02125",,,"single bole tree","Live",28.4,150,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"af54731f-b2a0-4325-aefe-ba17dfc842d0","BONA_088.basePlot.vst","2016-09-13","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02179",,,"single bole tree","Standing dead",13.7,140,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"3f131c3c-a873-42a9-9ae7-ab23c2c0779a","BONA_088.basePlot.vst","2016-09-13","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02401",,,"single bole tree","Live",16.9,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"d88a4e45-7c8f-4563-b52d-b3fb7acae5c3","BONA_083.basePlot.vst","2016-09-13","vst_BONA_2016","D19","BONA","BONA_083",,"NEON.PLA.D19.BONA.02238",,,"small tree","Live",3.4,130,,,,,,,"Mostly shaded",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"5f8e3176-6e38-4ffd-abf8-5da2ec543511","BONA_085.basePlot.vst","2016-09-13","vst_BONA_2016","D19","BONA","BONA_085",,"NEON.PLA.D19.BONA.02468",,,"small tree","Live,  other damage",4.4,130,,,,,,,"Partially shaded",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"772fb837-1c61-4d1c-87c1-3799a017eecc","BONA_085.basePlot.vst","2016-09-13","vst_BONA_2016","D19","BONA","BONA_085",,"NEON.PLA.D19.BONA.02486",,,"small tree","Live",3.6,130,,,,,,,"Partially shaded",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"11efef02-1686-4c9f-8a7e-82bfb90608f5","BONA_085.basePlot.vst","2016-09-13","vst_BONA_2016","D19","BONA","BONA_085",,"NEON.PLA.D19.BONA.02236",,,"single bole tree","Live",10.4,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"e86432d9-d479-41a2-b487-f6b30843475e","BONA_083.basePlot.vst","2016-09-13","vst_BONA_2016","D19","BONA","BONA_083",,"NEON.PLA.D19.BONA.02244",,,"sapling","Live",2.1,10,,,,,,,"Full shade",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"160c2f29-ab32-4495-91e6-4d6969cf8756","BONA_085.basePlot.vst","2016-09-13","vst_BONA_2016","D19","BONA","BONA_085",,"NEON.PLA.D19.BONA.02466",,,"small tree","Live",3.7,130,,,,,,,"Mostly shaded",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"4d81c98a-4276-4ae8-99e2-443546a9f2fa","BONA_088.basePlot.vst","2016-09-13","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02181",,,"single bole tree","Standing dead",15.5,130,,,,,,,"Partially shaded",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"4c6a2ccb-dc8a-4d04-9f33-fe9e64dab146","BONA_085.basePlot.vst","2016-09-13","vst_BONA_2016","D19","BONA","BONA_085",,"NEON.PLA.D19.BONA.02493",,,"sapling","Live",1.6,10,,,,,,,"Full shade",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"bce17c76-7c1f-456d-a141-ada13d85b119","BONA_083.basePlot.vst","2016-09-13","vst_BONA_2016","D19","BONA","BONA_083",,"NEON.PLA.D19.BONA.02235",,,"small tree","Live",1.8,130,,,,,,,"Mostly shaded",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"3ba9f13d-2614-4d03-8ba5-423b207bd3f8","BONA_088.basePlot.vst","2016-09-13","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02452",,,"single bole tree","Live",12.6,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"faa8045b-acf8-45f6-9d20-78d20ad545d0","BONA_088.basePlot.vst","2016-09-13","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02418",,,"single bole tree","Standing dead",10.7,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"d5981bac-e8f0-4af6-b6df-ed29db55e57d","BONA_088.basePlot.vst","2016-09-13","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02404",,,"single bole tree","Live",13.2,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"74bca7be-5111-4a5c-a639-5c504bbc7855","BONA_088.basePlot.vst","2016-09-13","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02414",,,,"Live",12.1,130,,,,,,,"Partially shaded",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"406a2f9f-c686-403f-9d4c-d5df431e8eaa","BONA_083.basePlot.vst","2016-09-13","vst_BONA_2016","D19","BONA","BONA_083",,"NEON.PLA.D19.BONA.01817",,,"single bole tree","Live",10.6,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"2628e7b1-d526-42cd-8a48-21940dcb86a0","BONA_088.basePlot.vst","2016-09-13","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02162",,,"single bole tree","Live",12.0,130,,,,,,,"Partially shaded",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"96cfa834-1c28-4cb9-8722-b1f21aedf9e2","BONA_088.basePlot.vst","2016-09-13","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02156",,,"sapling","Live",16.4,140,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"203152cf-7aa1-4e48-bf1a-37991c78082c","BONA_088.basePlot.vst","2016-09-13","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02430",,,"single bole tree","Live, physically damaged",16.6,150,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"b9b70f30-17ec-4632-9461-8bb6fa09497a","BONA_085.basePlot.vst","2016-09-13","vst_BONA_2016","D19","BONA","BONA_085",,"NEON.PLA.D19.BONA.02225",,,"single bole tree","Live",15.1,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"3276e684-b21e-43af-b57c-4280520a54bb","BONA_088.basePlot.vst","2016-09-13","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02180",,,"single bole tree","Live",11.7,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
